hash,block_number,from,token_b_address,token_a_amount_raw,token_a_address,token_b_amount_raw,token_b_address (1),fee
\xe5928781bf518a6846f6be723d48dbf249e3e3d0fb1272a119b33b92a687dacd,12168507,\x064915a4dd54fabca5613be602d8b904cac25610,\x956f47f50a910163d8bf957cf5846d573e7f87ca,23000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,41676084630186836149111,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26639634000000000
\x081f65f53749b18c93c00c3655a1ed12615e00267744fa7cb7c16fca331b9e14,12168507,\xfe4b04ade5478f3b649614221cdcc43ee31fa27e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,67340364419484006645718,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,121920795101973788145186,\x956f47f50a910163d8bf957cf5846d573e7f87ca,27071310000000000
\x709773363a6130cb83edccdcdea3b1da91c29ebdd7a0874f354b650ef33e6324,12168507,\x31cc6fe584c5157d6cb68e5547c92d728f29d7fa,\x956f47f50a910163d8bf957cf5846d573e7f87ca,329559618169904504190250,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,599103727906798290661461,\x956f47f50a910163d8bf957cf5846d573e7f87ca,21331908000000000
\x19a6f79e3fa9dec3ca13bbac31f4f986a923e2647e9b231e3ccd46e41eab75c0,12168507,\x3b22edd2ed9dedb04ca680270f21c29030388290,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,106562001579647781675346,\x956f47f50a910163d8bf957cf5846d573e7f87ca,50000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,66849684000000000
\x178095bdc64f80a8319e0bf6c1e19285d3bfb9471bbae0a4404a1e996d00a45a,12168507,\x9319ddcd58c8e9657a9bc039c5f5c184fb9c814e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,27640553627314867147277,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,50000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,27065190000000000
\xa9b1af2afcaa6e7bec64e38cc5c47863aa42d822b02398f1f6e469e4b17dd82f,12168507,\x9239032f5031aa76b0e389f0f8149ff7182ea298,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,985977292171777247360,\x956f47f50a910163d8bf957cf5846d573e7f87ca,547528961393309873593,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21164472000000000
\x0c8e3b13e54c00202b20e32fdab2fce192b1264c4115192f41badae1c28363f1,12168507,\xce6539f0ccca7c05fbc5d347495c86c7a6e30b18,\x956f47f50a910163d8bf957cf5846d573e7f87ca,49252991636207212938654,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,89000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,38342635400000000
\x31421df4df6a8838e8e147447bab2099264664106022789b9dfc96cc0d18894e,12168507,\x20d265ea7f638e76632857ebc7e0d5bfdd0fa4e5,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4027835937122397339902,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7344746321599849294305,\x956f47f50a910163d8bf957cf5846d573e7f87ca,23883750000000000
\xad0ef1a54e140da7a47c929315a83a9e607be9cf973baa590937c6f62c5ffa5d,12168507,\xfc5cc7832b2c0938fe698d1bbd68d578a114be09,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2989809852113644891223,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5405175000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31841400000000000
\x98359ef4f1bb8893faa5c3d6eae4699a447082826518bf7e9ab6c71dc8aa83af,12168507,\xd5c58b0d819be34b7b8ff69e76e6a4b5fb912263,\x956f47f50a910163d8bf957cf5846d573e7f87ca,548373688864700446675,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,23875650000000000
\x9c31b80b8897d26d7c5ce1ddb8ad30e17e444db79858c8aba90bf7ed39b7c6e0,12168508,\xca80f83a0562df8ceb90896749cae92b8e06c009,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2456542616615055666885,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4480000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,22525454624721766
\xfc4b8eb48fbd493e96b36276c677cd68dc079ac980f41333074aacbde8798148,12168508,\x23a7d083bdbfbc849afd0526b6f0c80142748487,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2000983428632939150,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4289951095963414342888,\x956f47f50a910163d8bf957cf5846d573e7f87ca,52666959457802174
\xed7ddc709f87c6329976480cbdf5b747aee65a513bfe574d2a037d75041fdc40,12168508,\xa0ebf87de04ff8185575e59ec907ba1d329eb83a,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,319041786263507300788,\x956f47f50a910163d8bf957cf5846d573e7f87ca,176000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21009632623058146
\x703076329dacfd26ed8021e1e0f9bc8df57d0d95bdfbd03bf69ff971df448f7c,12168508,\xca80f83a0562df8ceb90896749cae92b8e06c009,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2456646056642517094196,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4480000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,28260951431016494
\xee7b3e512d748d1b6995a2451899fe3538cb8f8383d61c20741eab4d6d506447,12168508,\x7c572be1751ddcfee930286836bf21e6d87c10e6,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20884297549766729267250,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9800000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50360107655270396
\x9f91d038e433f79dd89088fbf8b28a422f4e2c3cf9c6e0b4772efad24f536f77,12168509,\x765dc1c6f388d20fa880fecfcbe6aabe1485f8ba,\x956f47f50a910163d8bf957cf5846d573e7f87ca,43437599882832143699661,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,80000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,53063000000000000
\xb790da4e31667dd95643f395b288b36739722fd7d5072107e4310f929582860e,12168509,\xf919e7804dc4c413f5c3f523f293b60e4dc8ed7c,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2145996297223313925,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4600734317775078066243,\x956f47f50a910163d8bf957cf5846d573e7f87ca,52672054657807766
\xa5816802bee1252cf72c7b966b23da3953be02ef0fe1d30104cbce8b636f4f9a,12168509,\x72859d8b8eee8fddee870d02fb0836bc1494eb82,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4881139970873863240122,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2667288080075989768342,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19542134709743768
\xf18dc705cfdb3ebe91f42db153acec93abff055833bc473149f1ec2c2406ec81,12168509,\x4d7c846649b7a602709666f6bbdc8b4223e6b1b9,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5431880336670728432128,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31841400000000000
\x6f82ae1b7e1ecb7a754c750a67079a408a1cb8372d513027c61581ae4cdbd68c,12168509,\x6576ab02fc1bbffb1dccd968bcc4c6f111b87e7a,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5311155047429055265467,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9776772795542853714708,\x956f47f50a910163d8bf957cf5846d573e7f87ca,33971840000000000
\x77b29c5bf16326fe4bd83591dd914e769eede2d2cfc6204bd92e0b5f3169bebc,12168509,\xf53feaeb035361c046e5669745695e450ebb4028,\x956f47f50a910163d8bf957cf5846d573e7f87ca,500492956314344634245985,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,917000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,46603900000000000
\x72c1ef74ed2e683fd972a44a6da9befa14e782f65d73d5559c1c02015b225464,12168509,\xf09a973c087d0be6c9ee0fe87c2bb1685c7e8e52,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2576419206820558426925,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1407931615011368246383,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19539342909742376
\x20fdbd697080dbbceb98eefa50b3a2ffe80a6a6fdcb70175bc793ceeb82ee6bf,12168509,\x882668c887286d3dd0eb894a78eb92798484978d,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1300000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2393247250637478330376,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25714200628221426
\x24ee03ab767343b83e63552bd46049f6a9819aac77b5c7a17a206e0ecd4d7422,12168510,\x78f0fa3d6dc1acb6925805b81e699c6837782e26,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32390906196154187441409,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15200000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51247600000000000
\x29eeb74be072c63e5ad09dcdc7c046b53173bf95d32cf4863059ed479ce72ccd,12168511,\xaf689e1b270d2c1e3a109a19cf19973bb3d4b66d,\x956f47f50a910163d8bf957cf5846d573e7f87ca,52057273457555688056943,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,96793969644805846280338,\x956f47f50a910163d8bf957cf5846d573e7f87ca,19353692621240746
\x3cc1246669f2bbc7d2573fc94e15aa218210a1f853cc71493f5b87a94d95f3a0,12168511,\x17870a60b8534a0a8f5ada2677ad9c42448bf9c4,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,204111960743519253522641,\x956f47f50a910163d8bf957cf5846d573e7f87ca,95800000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,62307000000000000
\xfc1b268c945599d9658667e683840026ee97bbee2d741549280e6ecd988ed3b1,12168511,\x289922fbbfbd38472d7e2a1652b33b834f7c0e49,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,21302462051778541039814,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,56930880000000000
\x13544e99bd5f4fe835045b6c3a53973e6d632db737d245ce93766a658ad96fd0,12168511,\x78dbdd5a814c449a4f4dc84854c8723c570a3a25,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5949899542266239037594,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3222896889307197194157,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20159520000000000
\xe1f26a046b938152b41c1dbb9bc31994ccbc083a03db98687c945baa470f7b34,12168511,\xb6f795142f4d5f0cfc4961a5e034d9d7463262d3,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26915434480152217655641,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,50000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,24517878000000000
\xe6d0da51428e67fbc1e36d597a9fc7125a94b48252b9538e9896225856ca9e08,12168511,\x53afeb120edce5d778cab7de76d34f5fcd92c7d0,\x956f47f50a910163d8bf957cf5846d573e7f87ca,254861962691613857281435,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,472236608913545284961898,\x956f47f50a910163d8bf957cf5846d573e7f87ca,36348600000000000
\x43b625f7466f777bf580ddde8bac0c54a7d5247501544558f0790a840e71afbd,12168511,\x3fd25deeddc38d9663c9d8d68a862cf215068078,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,474433254422695260781,\x956f47f50a910163d8bf957cf5846d573e7f87ca,256819064429873151097,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17830227819568738
\x14cc7a169e5d031d4a9f9648ca81b175ea74647be8b81d8fa285ae7eafd9c6ec,12168511,\x8e3d1ec57c73fd731f53882f9bbb981af403164f,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18583095491376613836621,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26649480000000000
\x4b75411ce46beb2544d74e740f75cbfb8304c948e916299f909ac7c0251ac30c,12168511,\xc6634264819cc5ac2692c9ede685774618a4198d,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9052387154555679553,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19400009746212301468643,\x956f47f50a910163d8bf957cf5846d573e7f87ca,55188868000000000
\x1a3e25d1e9808f4f630a00642da0406f2d26dcd745842b2f5b4d33e483bdbc32,12168511,\x213657bccc5cf8b74455d110c11d5a8ed6241dec,\x956f47f50a910163d8bf957cf5846d573e7f87ca,176959474085617575993973,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,326577063028499342504764,\x956f47f50a910163d8bf957cf5846d573e7f87ca,39949800000000000
\xf0afc8ad152a071d8d62dcbdcd6e569ddcb88247f00b2712524bb841ce36e268,12168512,\xa2745bbf0790494a08c8ffcc295065cae19d4e5f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23432602483419114952546,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47070920659703454
\xf6df50b038113dd55984df345dc4e52eef7882f1d593f75a11fe672dac15b3b9,12168513,\x51e62535c5b49ce5ee9f6f553630b4ce5d5cfc53,\x956f47f50a910163d8bf957cf5846d573e7f87ca,546345562304152064068,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1018883890997956276635,\x956f47f50a910163d8bf957cf5846d573e7f87ca,19348597421235154
\x94415b9cac82f88ae8f08432db0a58c65c186675b91126ad35c488e0d7c90e1c,12168513,\xc9848f9146a56b6b5676b06f454a62a06a66cc03,\x956f47f50a910163d8bf957cf5846d573e7f87ca,32000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,59565307681964813859570,\x956f47f50a910163d8bf957cf5846d573e7f87ca,35342622000000000
\x5f4b63bef17264e539820611100ed95222a77a0e2084bdbf6d602afcd90f8861,12168513,\x2544f859827a03b044b772b02d63f42ac2c1f096,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11450417261031372814355,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21349272183024378161334,\x956f47f50a910163d8bf957cf5846d573e7f87ca,28230746000000000
\x7f591a39853c41d87d98cb2fe80ad4482340288b2fbdeee25290adf54b2e170a,12168513,\xb0b4d99a9ce8f0f02c9bc61eb90e71114fd83c24,\x956f47f50a910163d8bf957cf5846d573e7f87ca,18306591930923517199390,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,34146098643787101903512,\x956f47f50a910163d8bf957cf5846d573e7f87ca,22538192624735746
\xccec03bf7bd955a526b83df180523124ba8883e996a353c5fe38186d363f2a13,12168513,\x73c3c0895db86f81c0d96e4090afa0a675ca3a53,\x956f47f50a910163d8bf957cf5846d573e7f87ca,62063196633134289680298,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,115637245935974000528328,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25616890600000000
\x8c964cea8582dfacb66391bac1936b9103d3aef0ed5ac73a792014dd85ece297,12168513,\x97c6f53b75d8243a7cbc1c3bc491c993842db3b3,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5776685236392797586067,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10772346646411178098526,\x956f47f50a910163d8bf957cf5846d573e7f87ca,22538192624735746
\xdb70a1b99be637648e4ce75fede01f98e73e65ddf96228f0ef324527f9e77a7a,12168513,\xed9973c2a8b11edc618326238722a74211bf44c9,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4856467488695006373946,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9043016350537735109035,\x956f47f50a910163d8bf957cf5846d573e7f87ca,22878650000000000
\x02a5e0aaddf5c4e05cbf852908a4efa6f943ca5dea38297592cdb0b4e4120075,12168513,\x0fac2592d3d26fc5534ae9a41fd72f10bbda51b4,\x956f47f50a910163d8bf957cf5846d573e7f87ca,104934254585048655359,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,224915696750941337400000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,60300208000000000
\xe3b77cb4cd7dc501e3f5d2600b93da0548ffb8e7ac5706b10e105f36ea1321ce,12168513,\x0be0f09adc19334286027ed281b612a49893cd9a,\x956f47f50a910163d8bf957cf5846d573e7f87ca,16812058420564123930882,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,31280000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,44340282000000000
\xc6db212fbb30f324ef8055dd23043febafd2a755b119ee823b940d3b378af1f2,12168514,\xc6b8e40a8ccd79d99345ffa1d84debfaeb2db3a0,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2672659546056249920512,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26000870000000000
\x162c0e68b558ace97757ef8509443414782a28cdd17da5ff51734a54d9eebf0c,12168514,\x5047c5398009249fa4ceba72ea706f82eea20649,\x956f47f50a910163d8bf957cf5846d573e7f87ca,263731044722812505273579,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,500000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25681256000000000
\x9ea9738bc953e43bfa9a813a7d58f5ab70d4856d25483d8b22c8643f52735f79,12168514,\xa8a2c893a4c4f66c4e5c54bfb6a57737993d0f93,\x956f47f50a910163d8bf957cf5846d573e7f87ca,501567139708498744241815,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,942766663384115911809272,\x956f47f50a910163d8bf957cf5846d573e7f87ca,24735746000000000
\x2cc91d32c29b7cdfe7e483069ef97a8db4a3374c0b76f65f87b215f6319077a2,12168514,\xcf715369ff735047f00251367a35eb5e58ff14fc,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5616101178252010865267,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2987444542938459565891,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,21017275423066534
\x2be36837d402a6af29fdef97f04792c5fec56bfb8a855f9b482fb2175eff00ac,12168514,\x22a6bff9c7ab82bd9ade9f8f2ac73f6592a4f96d,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2852753065581792350821,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1517437407290030221102,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17830227819568738
\x2a8fd0c7f496227cfd8b37e879fb9a2ce3bef7a213611bcd8ba2f041c7d72b74,12168514,\xdf63be2e473ba04c26b1609e51d08cf0d78e0913,\x956f47f50a910163d8bf957cf5846d573e7f87ca,107099722977660675966826,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,200000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,52449720000000000
\xa4b7602427f9275a1c5c7c817a01dba0ef7f6ca688196f0e06bc9ba84136854a,12168514,\x6666666666e624f851e08e0814499bb442dfb950,\x956f47f50a910163d8bf957cf5846d573e7f87ca,79660388065814653053673,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,150551863953399145330730,\x956f47f50a910163d8bf957cf5846d573e7f87ca,22538192624735746
\x18a5ef6999996eca2f6bcda4aba352e30d51753e80f68bacfabcef0fae4e747d,12168514,\x827da37d280f640ce0d137339d03a48f7bac4a1e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,28057295675442312888363,\x956f47f50a910163d8bf957cf5846d573e7f87ca,29680770000000000
\x4ae93e6af554ce2b22d908eac873c3227c55023ee6c3284c4413cb4720ebe56f,12168514,\x46762a3d1e202d1fbd3858b421bb3409ce2f35d4,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,36224325951887164209105,\x956f47f50a910163d8bf957cf5846d573e7f87ca,17000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,79268400000000000
\x4cf2bdbde326820921b17064392d0256ad244f64cf1443ce591755c7f4d880a0,12168514,\x155ab90755eefc6f521cb3bccba4c5aedcd4cdb7,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26741449564359062290919,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,50000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,37254438000000000
\xae659b9908296d8c91eb96661924485a35907f144dbdb05906588d1bc292f2d7,12168515,\x86943d57a8a94cc615c8e54e873ce6d1a45913a6,\x956f47f50a910163d8bf957cf5846d573e7f87ca,436082902957062463,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,934799949715852613708,\x956f47f50a910163d8bf957cf5846d573e7f87ca,41431030000000000
\x668007cf8244af89841be51b7b06459a2890681b7aa27ce297a8dff2f1ab98e2,12168517,\x3df10334531a3c86590245e12be0104dd3459159,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2097654988020017243500,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,3986858139414003469421,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25084094227529882
\x6f3e533a7453659a1afaa52922599ca35f289024ea021344f3eb336937b523a4,12168518,\x27a95d9d82678c86b1ac5cd619b5cb25023e8ddd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8024907737492581734253,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3766206548988641893,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,66742200000000000
\x707877deb051a301a8c75954af7c66453c8a31d47d0f90f8054547f3002014de,12168518,\xc2956790f439e90f018dac98b0058a1187dcdfdd,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4983219768495683712,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10681952601645363514677,\x956f47f50a910163d8bf957cf5846d573e7f87ca,49229397854029438
\x2dc61e0461947fca531916b6be6e1e7f8af155f18bd38a23d71a8a5a90295433,12168518,\xe7fd57e3694550f8519b62378cdc810662facd40,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4223885257892324556,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,66004869770969703
\x00f849c7f569fca7a1352ca0e71b65ce1522251be66b3e37077b25723d95d9df,12168518,\x9784620a618463465d03ab97f64dbd35bba30c75,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7388542336181234540651,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3910921152809356239955,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20383772222371262
\x12a312d2dea1d8b0e5d95e23e8eed95da7bfb419df0357d7b6480e7348b0ae55,12168519,\xce6539f0ccca7c05fbc5d347495c86c7a6e30b18,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26068914507843166605094,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,50000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,30859623500000000
\xcba4c855e44650b38fda4505221b97d9367c783e871c065b07617e924f45f0d1,12168519,\x1964f9cffa39ce77611b44dddd21a22290a5283c,\x956f47f50a910163d8bf957cf5846d573e7f87ca,419276204913334086952831,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,800000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,47256800000000000
\xff1ca64e88a0bb2a63da4911d20f1cd94c29f616354c9ec366da951efb885ac6,12168519,\xf54f75716f8ace53a2ad0ef021e3182036dff8e1,\x956f47f50a910163d8bf957cf5846d573e7f87ca,7412169434251099513232,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,14221000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,27065190000000000
\x1eb74f3064eb3279fe5db8a5fa620e7232d6ff97369cf61c1e1c5d5631ab3ee6,12168519,\x7e3830e2663d27bc540d08cec90ff221f51da1e5,\x956f47f50a910163d8bf957cf5846d573e7f87ca,52176464443955006875948,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,100000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31841400000000000
\xdab8c5aba3bd704513053c7b4227a75516997b1d086daff48e138545d9eb1cdc,12168520,\x14559df3fbe66cab6f893d8dd53f7bfe68de9c65,\x956f47f50a910163d8bf957cf5846d573e7f87ca,886883349726912518555,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1701709636628697952320,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31024882000000000
\x0edce2c1940b4360d77279eecda2922c8dfbb611ab56ed222bcd9ba555c7a30f,12168520,\xd5a9c4a92dde274e126f82b215fccb511147cd8e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6392247252660247740478,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,61826544000000000
\xcdd5f941f2ce9b814929cf629cd595229af7898c1e3640be9ddcc9bbb0e3a92f,12168520,\x106b860efa2f53ccc342492bbdaae1e652151a87,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15927879157554615389334,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,30566516729938688299054,\x956f47f50a910163d8bf957cf5846d573e7f87ca,20784936000000000
\xa3161e5d3574ed3a9dffb481ec8255d5124249ace4e002205d7f833e696201eb,12168520,\xdb89f642e287175b6139372899178624719871ea,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12739079471704088058342,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,24453663730630771735917,\x956f47f50a910163d8bf957cf5846d573e7f87ca,20055640000000000
\x4f6dec9c8a8d14157d79e9c8ddb744ae655848c2ac84e444cbb3a79308ff9082,12168521,\x3a7f6e30d48c9a0120926b3bc930fe1992a4592c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4187493907746064913401,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2194101231574120763723,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,15873354122535574
\xb172ad4cc8223914db8804bf222d7c59c40b36cfc1e420efc483f6001fe7bbd6,12168521,\xe84e7236c361597bc41d7850a486e723e6e8d9ef,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2604359667804968850325,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,28266046631022086
\x469685e048a27770f0f3db58ec4d255bcc3aafdfc37bf238198c6cc89428fb9c,12168521,\x397d0351a0f6ea563d5861f55c4a477d0f77b7d8,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1065324570741111313270,\x956f47f50a910163d8bf957cf5846d573e7f87ca,500000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,48420096000000000
\xc3033d786cf9678bfa918c1a6dd101d94239a33c99da6cdbaf43fa85c327b63f,12168521,\xb02440100da7ae361972b9eaed47654e643eb932,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2130654225044401917164,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51194164000000000
\x4b3e8c01973ea42cbc44b20ea122970df33a82fc5f6d832a1ecba8d70a4ebfb2,12168521,\x93c2181aafc7b41cf9be0279da868c871471c4e4,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25568379809463330580632,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,56095604461565124
